country,sex,measure,year,projection,PI_lower,PI_upper,model
China,Both,ASDR,1990.0,372.48616837019154,372.1344296536533,372.83790708672984,BAPC
China,Both,ASDR,1991.0,372.78300825302796,372.43771419146987,373.12830231458605,BAPC
China,Both,ASDR,1992.0,373.0242111865582,372.68184322563525,373.3665791474821,BAPC
China,Both,ASDR,1993.0,373.3410948110841,373.0015510030867,373.68063861908144,BAPC
China,Both,ASDR,1994.0,373.5410781167253,373.20427549072133,373.87788074272936,BAPC
China,Both,ASDR,1995.0,373.9085295816483,373.57377674070176,374.2432824225948,BAPC
China,Both,ASDR,1996.0,373.2518945341678,372.91961801459956,373.58417105373604,BAPC
China,Both,ASDR,1997.0,371.92586496585903,371.59645617594,372.2552737557781,BAPC
China,Both,ASDR,1998.0,370.09743872301726,369.77124194971253,370.42363549632205,BAPC
China,Both,ASDR,1999.0,368.5850392004194,368.26214883130945,368.9079295695304,BAPC
China,Both,ASDR,2000.0,368.11558462082183,367.79504684223525,368.4361223994094,BAPC
China,Both,ASDR,2001.0,370.4259123768676,370.10654416200776,370.74528059172826,BAPC
China,Both,ASDR,2002.0,375.69577316433293,375.37636062464406,376.01518570402277,BAPC
China,Both,ASDR,2003.0,382.0100511863261,381.6902601189698,382.32984225368335,BAPC
China,Both,ASDR,2004.0,387.55301129947736,387.2331456635346,387.8728769354201,BAPC
China,Both,ASDR,2005.0,390.34487868454914,390.02569566869374,390.6640617004035,BAPC
China,Both,ASDR,2006.0,391.06619153092726,390.7483320430782,391.38405101877623,BAPC
China,Both,ASDR,2007.0,391.67290549360433,391.3561918148569,391.9896191723518,BAPC
China,Both,ASDR,2008.0,392.29233537605273,391.9765011850739,392.6081695670315,BAPC
China,Both,ASDR,2009.0,392.4294145168803,392.1142759802835,392.7445530534761,BAPC
China,Both,ASDR,2010.0,392.56984396366784,392.2549204417438,392.88476748559185,BAPC
China,Both,ASDR,2011.0,392.4568862575568,392.1421115707116,392.77166094440094,BAPC
China,Both,ASDR,2012.0,392.13482021741066,391.82021646828576,392.4494239665355,BAPC
China,Both,ASDR,2013.0,391.8417545991315,391.52723707851777,392.15627211974413,BAPC
China,Both,ASDR,2014.0,391.5971270231889,391.2824252129312,391.91182883344567,BAPC
China,Both,ASDR,2015.0,391.37762252238275,391.0624039300778,391.69284111468767,BAPC
China,Both,ASDR,2016.0,392.47053119228127,392.154191013077,392.7868713714855,BAPC
China,Both,ASDR,2017.0,395.65945674105564,395.34109563391155,395.9778178482007,BAPC
China,Both,ASDR,2018.0,399.452625008826,399.1320276674101,399.77322235024286,BAPC
China,Both,ASDR,2019.0,402.6186971588969,402.2959657815171,402.9414285362768,BAPC
China,Both,ASDR,2020.0,403.3590506678511,403.0350986730101,403.68300266269205,BAPC
China,Both,ASDR,2021.0,403.06499937477633,402.7402724024088,403.38972634714384,BAPC
China,Both,ASDR,2022.0,402.645156446325,402.31986767158565,402.9704452210645,BAPC
China,Both,ASDR,2023.0,400.01898590179707,399.6928818438284,400.3450899597648,BAPC
China,Both,ASDR,2024.0,396.4662463471935,391.6463231797281,401.28616951465796,BAPC
China,Both,ASDR,2025.0,394.5465804814062,385.6072845685907,403.48587639422163,BAPC
China,Both,ASDR,2026.0,392.63019989927113,378.60830221773296,406.65209758080925,BAPC
China,Both,ASDR,2027.0,390.7189008192533,370.8850054596862,410.5527961788203,BAPC
China,Both,ASDR,2028.0,388.7912617266574,362.53173376150846,415.0507896918064,BAPC
China,Both,ASDR,2029.0,386.8601699812897,353.6277288743228,420.0926110882555,BAPC
China,Both,ASDR,2030.0,384.9409947342266,344.2533370216215,425.6286524468306,BAPC
China,Both,ASDR,2031.0,383.01857182307276,334.44525426556083,431.59188938058475,BAPC
China,Both,ASDR,2032.0,381.09298220907255,324.2438745160378,437.9420899021062,BAPC
China,Both,ASDR,2033.0,379.1467300998949,313.6648628215385,444.62859737825124,BAPC
China,Both,ASDR,2034.0,377.20434548023434,302.74883561318927,451.6598553472805,BAPC
China,Both,ASDR,2035.0,375.2733748955481,291.53100165819876,459.01574813289744,BAPC
China,Both,ASDR,2036.0,373.3368037906598,280.0231026575972,466.6505049237224,BAPC
China,Both,ASDR,2037.0,371.3918069004965,268.24524878307534,474.5383650179166,BAPC
China,Both,ASDR,2038.0,369.42424446020027,256.20491478543016,482.64357413497044,BAPC
China,Both,ASDR,2039.0,367.4627702922164,243.93326965648268,490.99227092795013,BAPC
China,Both,ASDR,2040.0,365.507277875146,231.44845877199666,499.5660969782943,BAPC
China,Both,ASDR,2041.0,363.5416945413401,218.75697966217723,508.326409420504,BAPC
China,Both,ASDR,2042.0,361.56415715689946,205.8734409781733,517.2548733356256,BAPC
China,Both,ASDR,2043.0,359.5654495868534,192.8054037024589,526.3254954712488,BAPC
China,Both,ASDR,2044.0,357.57830280192053,179.57824493177995,535.5783606720611,BAPC
China,Both,ASDR,2045.0,355.596633646887,166.2015203397477,544.9917469540272,BAPC
China,Both,ASDR,2046.0,353.60548074278535,152.68054144168298,554.5304200438867,BAPC
China,Both,ASDR,2047.0,351.6037718728199,139.02694636024617,564.1805973853938,BAPC
China,Both,ASDR,2048.0,349.5858708883037,125.24848328168274,573.9232584949257,BAPC
China,Both,ASDR,2049.0,347.58549290395746,111.36309238892137,583.8078934189926,BAPC
China,Both,ASDR,2050.0,345.5913350203855,97.37612065877472,593.8065493819963,BAPC
China,Both,ASDR,2051.0,343.5892534982479,83.29308779904908,603.885419197447,BAPC
China,Both,ASDR,2052.0,341.5777470401979,69.1233883054549,614.0321057749408,BAPC
China,Both,ASDR,2053.0,339.5533656911836,54.87455559636083,624.2321757860058,BAPC
China,Both,ASIR,1990.0,900.8283187306548,900.295718100972,901.3609193603387,BAPC
China,Both,ASIR,1991.0,900.6326339606154,900.1061052238168,901.1591626974139,BAPC
China,Both,ASIR,1992.0,900.4727456111095,899.9496233331184,900.9958678891016,BAPC
China,Both,ASIR,1993.0,900.341072908401,899.8214551619974,900.8606906548055,BAPC
China,Both,ASIR,1994.0,900.2451497948363,899.7288800845391,900.7614195051333,BAPC
China,Both,ASIR,1995.0,900.1828358488133,899.6692605168084,900.6964111808192,BAPC
China,Both,ASIR,1996.0,899.0548986828779,898.5439297367018,899.5658676290541,BAPC
China,Both,ASIR,1997.0,896.3973367515523,895.8891262026017,896.9055473005028,BAPC
China,Both,ASIR,1998.0,893.255806348288,892.7502003298642,893.7614123667121,BAPC
China,Both,ASIR,1999.0,890.6911431157747,890.1874486836618,891.1948375478878,BAPC
China,Both,ASIR,2000.0,889.7907338917793,889.2875853152234,890.2938824683363,BAPC
China,Both,ASIR,2001.0,894.0451115817767,893.5405850401727,894.5496381233806,BAPC
China,Both,ASIR,2002.0,903.8993759160091,903.3915569843077,904.4071948477106,BAPC
China,Both,ASIR,2003.0,915.8863079292037,915.3742573667207,916.3983584916879,BAPC
China,Both,ASIR,2004.0,926.5094082843033,925.9929225702614,927.0258939983441,BAPC
China,Both,ASIR,2005.0,932.299942908302,931.7797269106188,932.8201589059852,BAPC
China,Both,ASIR,2006.0,934.3778713948442,933.854711445026,934.9010313446613,BAPC
China,Both,ASIR,2007.0,936.1027342404363,935.5766457309481,936.6288227499248,BAPC
China,Both,ASIR,2008.0,937.3991582642518,936.8702422469039,937.9280742815987,BAPC
China,Both,ASIR,2009.0,938.1769121719034,937.6452801308913,938.7085442129155,BAPC
China,Both,ASIR,2010.0,938.3551361376617,937.8212017846081,938.8890704907152,BAPC
China,Both,ASIR,2011.0,938.1899498035026,937.6543129707226,938.7255866362826,BAPC
China,Both,ASIR,2012.0,937.9753974474402,937.438530740151,938.5122641547283,BAPC
China,Both,ASIR,2013.0,937.7033160477386,937.1655613716748,938.2410707238014,BAPC
China,Both,ASIR,2014.0,937.3693439745871,936.8307807686834,937.9079071804898,BAPC
China,Both,ASIR,2015.0,936.9923280461697,936.4527859986933,937.5318700936461,BAPC
China,Both,ASIR,2016.0,939.1592700600111,938.6179055054778,939.7006346145453,BAPC
China,Both,ASIR,2017.0,944.8531464500962,944.3092428439555,945.3970500562369,BAPC
China,Both,ASIR,2018.0,951.7033645781481,951.1569418072055,952.2497873490909,BAPC
China,Both,ASIR,2019.0,957.34048191409,956.7919077379439,957.8890560902362,BAPC
China,Both,ASIR,2020.0,959.4178896645772,958.8683299208329,959.9674494083213,BAPC
China,Both,ASIR,2021.0,958.9492391665875,958.3997412761041,959.4987370570719,BAPC
China,Both,ASIR,2022.0,958.4957957093937,957.9464914967067,959.0450999220799,BAPC
China,Both,ASIR,2023.0,952.39186553599,951.843427593303,952.940303478677,BAPC
China,Both,ASIR,2024.0,949.140639738998,938.4881740341411,959.7931054438546,BAPC
China,Both,ASIR,2025.0,947.1535825991383,928.5458716828809,965.7612935153957,BAPC
China,Both,ASIR,2026.0,945.0574755697904,916.4509215167321,973.6640296228485,BAPC
China,Both,ASIR,2027.0,942.8604887772696,902.7267427396947,982.9942348148454,BAPC
China,Both,ASIR,2028.0,940.5382718829213,887.5836500724148,993.4928936934286,BAPC
China,Both,ASIR,2029.0,938.161141013771,871.214963789114,1005.10731823843,BAPC
China,Both,ASIR,2030.0,935.7132569748826,853.7417925137577,1017.6847214360038,BAPC
China,Both,ASIR,2031.0,933.1844697541776,835.2553088594863,1031.113630648872,BAPC
China,Both,ASIR,2032.0,930.5860414013785,815.841553081284,1045.330529721474,BAPC
China,Both,ASIR,2033.0,927.8920026887425,795.5304513514349,1060.2535540260521,BAPC
China,Both,ASIR,2034.0,925.1470585779925,774.3941680293013,1075.8999491266818,BAPC
China,Both,ASIR,2035.0,922.3255113751951,752.4712243786009,1092.1797983717834,BAPC
China,Both,ASIR,2036.0,919.4149608343924,729.8034542023179,1109.0264674664718,BAPC
China,Both,ASIR,2037.0,916.4246979639106,706.4414725335807,1126.4079233942373,BAPC
China,Both,ASIR,2038.0,913.337287755253,682.4029894830778,1144.271586027428,BAPC
China,Both,ASIR,2039.0,910.2036429545158,657.7457934917984,1162.6614924172343,BAPC
China,Both,ASIR,2040.0,906.9854212529185,632.4814162356001,1181.4894262702376,BAPC
China,Both,ASIR,2041.0,903.6639025378933,606.6336732177324,1200.6941318580512,BAPC
China,Both,ASIR,2042.0,900.2448269785967,580.2388660952992,1220.2507878618894,BAPC
China,Both,ASIR,2043.0,896.7234651375933,553.3182267518546,1240.128703523336,BAPC
China,Both,ASIR,2044.0,893.1680411243276,525.9296807560638,1260.4064014925923,BAPC
China,Both,ASIR,2045.0,889.5376958924184,498.07847691396955,1280.9969148708642,BAPC
China,Both,ASIR,2046.0,885.8130428076084,469.7829952382299,1301.843090376983,BAPC
China,Both,ASIR,2047.0,881.9978386004493,441.0720891181842,1322.9235880827125,BAPC
China,Both,ASIR,2048.0,878.0942821959993,411.9679321308516,1344.220632261149,BAPC
China,Both,ASIR,2049.0,874.1707134139729,382.5174690972229,1365.823957730728,BAPC
China,Both,ASIR,2050.0,870.1907378636008,352.72764659400787,1387.6538291331888,BAPC
China,Both,ASIR,2051.0,866.1362330240225,322.614884533925,1409.657581514123,BAPC
China,Both,ASIR,2052.0,862.0087686772555,292.2024010706332,1431.8151362838819,BAPC
China,Both,ASIR,2053.0,857.8129760629773,261.51038285763184,1454.11556926832,BAPC
China,Both,ASPR,1990.0,10672.921306695735,10671.044891944044,10674.797721447327,BAPC
China,Both,ASPR,1991.0,10671.916995676858,10670.059644376292,10673.774346977425,BAPC
China,Both,ASPR,1992.0,10671.306752478707,10669.466170004544,10673.14733495287,BAPC
China,Both,ASPR,1993.0,10671.048228889716,10669.223828824488,10672.872628954849,BAPC
China,Both,ASPR,1994.0,10671.645938372381,10669.837340742422,10673.45453600234,BAPC
China,Both,ASPR,1995.0,10672.952349253008,10671.155927539885,10674.74877096613,BAPC
China,Both,ASPR,1996.0,10657.368207048474,10655.58469496961,10659.151719127338,BAPC
China,Both,ASPR,1997.0,10617.428909027989,10615.660495303693,10619.197322752289,BAPC
China,Both,ASPR,1998.0,10569.408042675659,10567.655979178577,10571.160106172647,BAPC
China,Both,ASPR,1999.0,10529.98542487985,10528.249287972554,10531.721561787146,BAPC
China,Both,ASPR,2000.0,10515.559053262476,10513.834610435135,10517.283496089818,BAPC
China,Both,ASPR,2001.0,10576.25295802225,10574.533844806567,10577.972071237937,BAPC
China,Both,ASPR,2002.0,10716.930171902453,10715.210190583388,10718.65015322152,BAPC
China,Both,ASPR,2003.0,10886.924143321776,10885.201446413961,10888.646840229589,BAPC
China,Both,ASPR,2004.0,11035.756638541454,11034.03248490773,11037.480792175082,BAPC
China,Both,ASPR,2005.0,11112.705039413093,11110.982643588375,11114.42743523781,BAPC
China,Both,ASPR,2006.0,11136.885551131263,11135.167683968746,11138.603418293682,BAPC
China,Both,ASPR,2007.0,11159.207107168342,11157.492895145524,11160.921319191066,BAPC
China,Both,ASPR,2008.0,11177.364028594875,11175.652749871753,11179.075307317997,BAPC
China,Both,ASPR,2009.0,11189.337123466003,11187.627383674284,11191.046863257627,BAPC
China,Both,ASPR,2010.0,11193.014489375031,11191.304661837297,11194.724316912669,BAPC
China,Both,ASPR,2011.0,11191.45156128419,11189.740993194378,11193.162129374095,BAPC
China,Both,ASPR,2012.0,11188.678095251666,11186.9661957225,11190.389994780833,BAPC
China,Both,ASPR,2013.0,11184.620838451146,11182.907026609537,11186.334650292854,BAPC
China,Both,ASPR,2014.0,11179.435354196383,11177.718479363892,11181.152229028972,BAPC
China,Both,ASPR,2015.0,11173.377056736748,11171.655772480599,11175.098340992803,BAPC
China,Both,ASPR,2016.0,11206.20828311277,11204.479191400467,11207.937374824976,BAPC
China,Both,ASPR,2017.0,11293.020443967189,11291.279358616133,11294.76152931815,BAPC
China,Both,ASPR,2018.0,11397.374969352824,11395.620531448127,11399.12940725752,BAPC
China,Both,ASPR,2019.0,11483.051066004075,11481.284217528058,11484.81791448009,BAPC
China,Both,ASPR,2020.0,11514.119047751588,11512.34355689833,11515.894538604844,BAPC
China,Both,ASPR,2021.0,11506.281543644838,11504.50099168281,11508.062095606867,BAPC
China,Both,ASPR,2022.0,11498.83824259727,11497.053603376704,11500.622881817833,BAPC
China,Both,ASPR,2023.0,11419.63767557998,11417.856477373078,11421.41887378698,BAPC
China,Both,ASPR,2024.0,11307.535336999961,11167.142091063153,11447.928582936767,BAPC
China,Both,ASPR,2025.0,11261.539638356544,11009.7627892914,11513.316487421593,BAPC
China,Both,ASPR,2026.0,11215.7333401599,10825.064141491292,11606.402538828603,BAPC
China,Both,ASPR,2027.0,11169.836465118111,10619.744443358884,11719.92848687734,BAPC
China,Both,ASPR,2028.0,11123.171905485115,10396.476522567546,11849.867288402684,BAPC
China,Both,ASPR,2029.0,11076.240629152777,10157.648591670224,11994.832666635426,BAPC
China,Both,ASPR,2030.0,11029.485896344624,9905.477228689964,12153.494563999282,BAPC
China,Both,ASPR,2031.0,10982.634796390676,9641.082633116994,12324.186959664272,BAPC
China,Both,ASPR,2032.0,10935.404947620478,9365.301412305835,12505.50848293516,BAPC
China,Both,ASPR,2033.0,10887.268413531954,9078.505094236316,12696.03173282764,BAPC
China,Both,ASPR,2034.0,10838.960413641003,8781.875893534956,12896.04493374708,BAPC
China,Both,ASPR,2035.0,10790.672420945295,8476.358983166983,13104.985858723587,BAPC
China,Both,ASPR,2036.0,10742.106971712943,8162.401174898265,13321.8127685277,BAPC
China,Both,ASPR,2037.0,10693.019094915895,7840.415458764697,13545.622731067115,BAPC
China,Both,ASPR,2038.0,10643.025128606572,7510.601160497751,13775.449096715402,BAPC
China,Both,ASPR,2039.0,10592.966229746884,7173.875632796497,14012.056826697233,BAPC
China,Both,ASPR,2040.0,10542.812567960316,6830.717835584481,14254.907300336212,BAPC
China,Both,ASPR,2041.0,10492.253716417608,6481.386405236171,14503.121027599182,BAPC
China,Both,ASPR,2042.0,10441.083290794155,6126.181915685739,14755.984665902524,BAPC
China,Both,ASPR,2043.0,10389.054777364207,5765.314996356061,15012.794558372312,BAPC
China,Both,ASPR,2044.0,10337.070210382773,5399.520700766866,15274.619719998796,BAPC
China,Both,ASPR,2045.0,10284.926038928143,5029.0513005232715,15540.800777333061,BAPC
China,Both,ASPR,2046.0,10232.308592781525,4654.1056692239135,15810.511516339116,BAPC
China,Both,ASPR,2047.0,10179.050506053933,4274.949996226874,16083.151015880963,BAPC
China,Both,ASPR,2048.0,10125.024167779837,3891.8228492643034,16358.225486295312,BAPC
China,Both,ASPR,2049.0,10071.140479541213,3505.2669928960245,16637.01396618636,BAPC
China,Both,ASPR,2050.0,10017.088672240467,3115.44792599506,16918.729418485844,BAPC
China,Both,ASPR,2051.0,9962.56679971577,2722.5584732021944,17202.575126229392,BAPC
China,Both,ASPR,2052.0,9907.443062417608,2326.851069641602,17488.035055193544,BAPC
China,Both,ASPR,2053.0,9851.677447712664,1928.5686541206846,17774.78624130466,BAPC
China,Female,ASDR,1990.0,520.381607781734,519.7856611982276,520.9775543652407,BAPC
China,Female,ASDR,1991.0,521.0032102102593,520.4183654285337,521.5880549919858,BAPC
China,Female,ASDR,1992.0,521.4621060910313,520.8820406741007,522.042171507961,BAPC
China,Female,ASDR,1993.0,521.8459187142603,521.2706424519962,522.4211949765253,BAPC
China,Female,ASDR,1994.0,522.1529851575202,521.582371285475,522.7235990295662,BAPC
China,Female,ASDR,1995.0,522.4842884482251,521.9173257993147,523.0512510971354,BAPC
China,Female,ASDR,1996.0,521.6170929563891,521.054512544634,522.1796733681433,BAPC
China,Female,ASDR,1997.0,519.7346853886453,519.1772626656689,520.2921081116218,BAPC
China,Female,ASDR,1998.0,517.0871094536267,516.5354306410126,517.6387882662399,BAPC
China,Female,ASDR,1999.0,514.9751621788067,514.4293416725175,515.5209826850952,BAPC
China,Female,ASDR,2000.0,514.1434662872208,513.6019207082829,514.6850118661587,BAPC
China,Female,ASDR,2001.0,517.29745707733,516.7581867403056,517.8367274143543,BAPC
China,Female,ASDR,2002.0,525.0930960439862,524.5537499059928,525.6324421819803,BAPC
China,Female,ASDR,2003.0,534.090126051202,533.5501802720619,534.630071830342,BAPC
China,Female,ASDR,2004.0,542.2079987617853,541.6677554449712,542.7482420785993,BAPC
China,Female,ASDR,2005.0,546.3137512278845,545.7744957243773,546.8530067313918,BAPC
China,Female,ASDR,2006.0,547.3170862122314,546.7800048127324,547.8541676117313,BAPC
China,Female,ASDR,2007.0,548.2794493691856,547.7441085058665,548.8147902325046,BAPC
China,Female,ASDR,2008.0,549.2075379101269,548.6734586795118,549.741617140743,BAPC
China,Female,ASDR,2009.0,549.4262580268387,548.8930549543657,549.9594610993106,BAPC
China,Female,ASDR,2010.0,549.5651162432824,549.0319450182476,550.0982874683182,BAPC
China,Female,ASDR,2011.0,549.6284981487106,549.0950956623557,550.1619006350656,BAPC
China,Female,ASDR,2012.0,549.2148472878563,548.6813193373636,549.7483752383491,BAPC
China,Female,ASDR,2013.0,548.9413550664904,548.4074504164025,549.4752597165782,BAPC
China,Female,ASDR,2014.0,548.7216472691251,548.1868476453675,549.256446892883,BAPC
China,Female,ASDR,2015.0,548.6515277235897,548.1151881064147,549.1878673407638,BAPC
China,Female,ASDR,2016.0,550.3818210264066,549.8429310030529,550.920711049761,BAPC
China,Female,ASDR,2017.0,554.8583046656754,554.315419704686,555.4011896266638,BAPC
China,Female,ASDR,2018.0,560.1274062997841,559.5801350003558,560.6746775992113,BAPC
China,Female,ASDR,2019.0,564.7002278368229,564.1486015803825,565.2518540932645,BAPC
China,Female,ASDR,2020.0,565.9083436892547,565.3538970202743,566.4627903582361,BAPC
China,Female,ASDR,2021.0,566.0103107233849,565.4536281720799,566.566993274689,BAPC
China,Female,ASDR,2022.0,565.6064895162251,565.0482009541953,566.164778078256,BAPC
China,Female,ASDR,2023.0,561.9865819867159,561.425964657268,562.5471993161639,BAPC
China,Female,ASDR,2024.0,556.264151710873,548.8598421558399,563.668461265906,BAPC
China,Female,ASDR,2025.0,553.7482197853169,540.2657306457464,567.2307089248874,BAPC
China,Female,ASDR,2026.0,551.2524704772825,530.2444793723131,572.2604615822519,BAPC
China,Female,ASDR,2027.0,548.7565351105426,519.133001541132,578.3800686799532,BAPC
China,Female,ASDR,2028.0,546.2203701009691,507.0668336827597,585.3739065191785,BAPC
China,Female,ASDR,2029.0,543.658474565737,494.1628142704244,593.1541348610496,BAPC
China,Female,ASDR,2030.0,541.1141245476188,480.5577813155534,601.6704677796853,BAPC
China,Female,ASDR,2031.0,538.5828161618288,466.3205546704403,610.8450776532161,BAPC
China,Female,ASDR,2032.0,536.0420559001055,451.489499891667,620.594611908544,BAPC
China,Female,ASDR,2033.0,533.4558562851387,436.0794568083997,630.8322557618787,BAPC
China,Female,ASDR,2034.0,530.8485211074761,420.1430238183525,641.5540183965998,BAPC
China,Female,ASDR,2035.0,528.2559379762714,403.75206263507454,652.7598133174682,BAPC
China,Female,ASDR,2036.0,525.6711732229497,386.93698908566444,664.4053573602341,BAPC
China,Female,ASDR,2037.0,523.0713363183947,369.7122110226157,676.4304616141736,BAPC
China,Female,ASDR,2038.0,520.4272619249031,352.08336723236556,688.7711566174405,BAPC
China,Female,ASDR,2039.0,517.7678514337666,334.08916448927437,701.4465383782577,BAPC
China,Female,ASDR,2040.0,515.1194529686386,315.77426866220065,714.4646372750766,BAPC
China,Female,ASDR,2041.0,512.4734183955994,297.1567743993792,727.7900623918197,BAPC
China,Female,ASDR,2042.0,509.8089315513146,278.2462416225564,741.3716214800727,BAPC
China,Female,ASDR,2043.0,507.10346955672816,259.0494854738989,755.1574536395583,BAPC
China,Female,ASDR,2044.0,504.38874171617255,239.5967054411301,769.180777991214,BAPC
China,Female,ASDR,2045.0,501.68260974952904,219.91636751667107,783.448851982388,BAPC
China,Female,ASDR,2046.0,498.976056908024,200.02179636807165,797.9303174479763,BAPC
China,Female,ASDR,2047.0,496.2514046017682,179.92252382073315,812.5802853828021,BAPC
China,Female,ASDR,2048.0,493.4918634383272,159.62770487158852,827.3560220050659,BAPC
China,Female,ASDR,2049.0,490.7299777167948,139.1591258091916,842.300829624399,BAPC
China,Female,ASDR,2050.0,487.97588570131575,118.53485264839466,857.4169187542368,BAPC
China,Female,ASDR,2051.0,485.22057453508364,97.76622314123533,872.6749259289319,BAPC
China,Female,ASDR,2052.0,482.4482596971522,76.86353721842467,888.0329821758788,BAPC
China,Female,ASDR,2053.0,479.64611537272526,55.837620566790804,903.4546101786589,BAPC
China,Female,ASIR,1990.0,1164.5111909951836,1163.639811421868,1165.3825705684994,BAPC
China,Female,ASIR,1991.0,1164.4324149602232,1163.5720179434795,1165.2928119769767,BAPC
China,Female,ASIR,1992.0,1164.3488302084113,1163.4940173528237,1165.2036430640087,BAPC
China,Female,ASIR,1993.0,1164.2572298279547,1163.4082491124145,1165.1062105434946,BAPC
China,Female,ASIR,1994.0,1164.1612227898643,1163.3178363833297,1165.004609196399,BAPC
China,Female,ASIR,1995.0,1164.0575735436387,1163.2186989392096,1164.896448148078,BAPC
China,Female,ASIR,1996.0,1162.6232234325178,1161.7888595293987,1163.4575873356368,BAPC
China,Female,ASIR,1997.0,1159.360806373106,1158.5312210636025,1160.190391682619,BAPC
China,Female,ASIR,1998.0,1155.5198090429756,1154.6946867076163,1156.3449313783349,BAPC
China,Female,ASIR,1999.0,1152.3661824238295,1151.5442316401056,1153.188133207563,BAPC
China,Female,ASIR,2000.0,1151.1890256349516,1150.3678855284259,1152.010165741477,BAPC
China,Female,ASIR,2001.0,1156.3993707738898,1155.5759296766325,1157.222811871147,BAPC
China,Female,ASIR,2002.0,1168.6827684455648,1167.8538646499628,1169.511672241167,BAPC
China,Female,ASIR,2003.0,1183.6943175781826,1182.8583009289268,1184.5303342274385,BAPC
China,Female,ASIR,2004.0,1197.047383907802,1196.2037202703025,1197.8910475453013,BAPC
China,Female,ASIR,2005.0,1204.38327658497,1203.5329496508439,1205.2336035191063,BAPC
China,Female,ASIR,2006.0,1207.2177923474926,1206.3620140627258,1208.0735706322494,BAPC
China,Female,ASIR,2007.0,1209.8092382412735,1208.9480279061024,1210.6704485764544,BAPC
China,Female,ASIR,2008.0,1211.9436095588248,1211.0771575408912,1212.8100615767587,BAPC
China,Female,ASIR,2009.0,1213.3822207518567,1212.5107360611903,1214.2537054425234,BAPC
China,Female,ASIR,2010.0,1213.8831519305315,1213.007370972301,1214.7589328887718,BAPC
China,Female,ASIR,2011.0,1213.8242312544928,1212.9451962764485,1214.7032662325369,BAPC
China,Female,ASIR,2012.0,1213.7451434526572,1212.8636502844772,1214.626636620837,BAPC
China,Female,ASIR,2013.0,1213.6501508342758,1212.7667851274632,1214.5335165410886,BAPC
China,Female,ASIR,2014.0,1213.5402833592975,1212.6551753076699,1214.4253914109252,BAPC
China,Female,ASIR,2015.0,1213.427658668999,1212.5405172834724,1214.3148000545154,BAPC
China,Female,ASIR,2016.0,1215.7696601338237,1214.8793773891873,1216.6599428784702,BAPC
China,Female,ASIR,2017.0,1221.5081874008245,1220.6139728253816,1222.4024019762676,BAPC
